timestamp,rpms,gear,gas
2024-04-15 23:13:40.580259,0,0,0.0
2024-04-15 23:13:40.680598,0,0,0.0
2024-04-15 23:13:40.780911,0,0,0.0
2024-04-15 23:13:40.881283,0,0,0.0
2024-04-15 23:13:40.981587,0,0,0.0
2024-04-15 23:13:41.081874,0,0,0.0
2024-04-15 23:13:41.182239,0,0,0.0
2024-04-15 23:13:41.282625,0,0,0.0
2024-04-15 23:13:41.383991,0,0,0.0
2024-04-15 23:13:41.484953,0,0,0.0
2024-04-15 23:13:41.586158,0,0,0.0
2024-04-15 23:13:41.687473,0,0,0.0
2024-04-15 23:13:41.788643,0,0,0.0
2024-04-15 23:13:41.889657,0,0,0.0
2024-04-15 23:13:41.990723,0,0,0.0
2024-04-15 23:13:42.091488,0,0,0.0
2024-04-15 23:13:42.192486,0,0,0.0
2024-04-15 23:13:42.292883,0,0,0.0
2024-04-15 23:13:42.393422,0,0,0.0
2024-04-15 23:13:42.494504,0,0,0.0
2024-04-15 23:13:42.595846,0,0,0.0
2024-04-15 23:13:42.696495,0,0,0.0
2024-04-15 23:13:42.797332,0,0,0.0
2024-04-15 23:13:42.898542,0,0,0.0
2024-04-15 23:13:42.999908,0,0,0.0
2024-04-15 23:13:43.100722,0,0,0.0
2024-04-15 23:13:43.201045,0,0,0.0
2024-04-15 23:13:43.301481,0,0,0.0
2024-04-15 23:13:43.401737,0,0,0.0
2024-04-15 23:13:43.501971,0,0,0.0
2024-04-15 23:13:43.602362,0,0,0.0
2024-04-15 23:13:43.702749,0,0,0.0
2024-04-15 23:13:43.803768,0,0,0.0
2024-04-15 23:13:43.904284,0,0,0.0
2024-04-15 23:13:44.005422,0,0,0.0
2024-04-15 23:13:44.106759,0,0,0.0
2024-04-15 23:13:44.207269,0,0,0.0
2024-04-15 23:13:44.307623,0,0,0.0
2024-04-15 23:13:44.408583,0,0,0.0
2024-04-15 23:13:44.509179,0,0,0.0
2024-04-15 23:13:44.610250,0,0,0.0
2024-04-15 23:13:44.711384,0,0,0.0
2024-04-15 23:13:44.811743,0,0,0.0
2024-04-15 23:13:44.912418,0,0,0.0
2024-04-15 23:13:45.013132,0,0,0.0
2024-04-15 23:13:45.113266,0,0,0.0
2024-04-15 23:13:45.214412,0,0,0.0
2024-04-15 23:13:45.320864,0,0,0.0
2024-04-15 23:13:45.422644,0,0,0.0
2024-04-15 23:13:45.523420,0,0,0.0
2024-04-15 23:13:45.623594,0,0,0.0
2024-04-15 23:13:45.724595,0,0,0.0
2024-04-15 23:13:45.825456,0,0,0.0
2024-04-15 23:13:45.925836,0,0,0.0
2024-04-15 23:13:46.026190,0,0,0.0
2024-04-15 23:13:46.127328,0,0,0.0
2024-04-15 23:13:46.227730,0,0,0.0
2024-04-15 23:13:46.328745,0,0,0.0
2024-04-15 23:13:46.429110,0,0,0.0
2024-04-15 23:13:46.530616,0,0,0.0
2024-04-15 23:13:46.631530,0,0,0.0
2024-04-15 23:13:46.732076,0,0,0.0
2024-04-15 23:13:46.832640,0,0,0.0
2024-04-15 23:13:46.932907,0,0,0.0
2024-04-15 23:13:47.033145,0,0,0.0
2024-04-15 23:13:47.133310,0,0,0.0
2024-04-15 23:13:47.233456,0,0,0.0
2024-04-15 23:13:47.334441,0,0,0.0
2024-04-15 23:13:47.435440,0,0,0.0
2024-04-15 23:13:47.536424,0,0,0.0
2024-04-15 23:13:47.637212,0,0,0.0
2024-04-15 23:13:47.737574,0,0,0.0
2024-04-15 23:13:47.837776,0,0,0.0
2024-04-15 23:13:47.937934,0,0,0.0
2024-04-15 23:13:48.038332,0,0,0.0
2024-04-15 23:13:48.138713,0,0,0.0
2024-04-15 23:13:48.239043,0,0,0.0
2024-04-15 23:13:48.339353,0,0,0.0
2024-04-15 23:13:48.440210,0,0,0.0
2024-04-15 23:13:48.540531,0,0,0.0
2024-04-15 23:13:48.641411,0,0,0.0
2024-04-15 23:13:48.741733,0,0,0.0
2024-04-15 23:13:48.842552,0,0,0.0
2024-04-15 23:13:48.943556,0,0,0.0
2024-04-15 23:13:49.044506,0,0,0.0
2024-04-15 23:13:49.145535,0,0,0.0
2024-04-15 23:13:49.245870,0,0,0.0
2024-04-15 23:13:49.346536,0,0,0.0
2024-04-15 23:13:49.446923,0,0,0.0
2024-04-15 23:13:49.547314,0,0,0.0
2024-04-15 23:13:49.647637,0,0,0.0
2024-04-15 23:13:49.748028,0,0,0.0
2024-04-15 23:13:49.849120,0,0,0.0
2024-04-15 23:13:49.949604,0,0,0.0
2024-04-15 23:13:50.050476,0,0,0.0
2024-04-15 23:13:50.151811,0,0,0.0
2024-04-15 23:13:50.252656,0,0,0.0
2024-04-15 23:13:50.353680,0,0,0.0
2024-04-15 23:13:50.454243,0,0,0.0
2024-04-15 23:13:50.554705,0,0,0.0
2024-04-15 23:13:50.655896,0,0,0.0
2024-04-15 23:13:50.756511,0,0,0.0
2024-04-15 23:13:50.857469,0,0,0.0
2024-04-15 23:13:50.958460,0,0,0.0
2024-04-15 23:13:51.058746,0,0,0.0
2024-04-15 23:13:51.159062,0,0,0.0
2024-04-15 23:13:51.259398,0,0,0.0
2024-04-15 23:13:51.360204,0,0,0.0
2024-04-15 23:13:51.460593,0,0,0.0
2024-04-15 23:13:51.561777,0,0,0.0
2024-04-15 23:13:51.663041,0,0,0.0
2024-04-15 23:13:51.763408,0,0,0.0
2024-04-15 23:13:51.863693,0,0,0.0
2024-04-15 23:13:51.965004,0,0,0.0
2024-04-15 23:13:52.065376,0,0,0.0
2024-04-15 23:13:52.165823,0,0,0.0
2024-04-15 23:13:52.266473,0,0,0.0
2024-04-15 23:13:52.366825,0,0,0.0
2024-04-15 23:13:52.467177,0,0,0.0
2024-04-15 23:13:52.567510,0,0,0.0
2024-04-15 23:13:52.667857,0,0,0.0
2024-04-15 23:13:52.768293,0,0,0.0
2024-04-15 23:13:52.868849,0,0,0.0
2024-04-15 23:13:52.969453,0,0,0.0
2024-04-15 23:13:53.070586,0,0,0.0
2024-04-15 23:13:53.171780,0,0,0.0
2024-04-15 23:13:53.272090,0,0,0.0
2024-04-15 23:13:53.372840,0,0,0.0
2024-04-15 23:13:53.473699,0,0,0.0
2024-04-15 23:13:53.574674,0,0,0.0
2024-04-15 23:13:53.675501,0,0,0.0
2024-04-15 23:13:53.776754,0,0,0.0
2024-04-15 23:13:53.877090,0,0,0.0
2024-04-15 23:13:53.977370,0,0,0.0
2024-04-15 23:13:54.077988,0,0,0.0
2024-04-15 23:13:54.178305,0,0,0.0
2024-04-15 23:13:54.278981,0,0,0.0
2024-04-15 23:13:54.379391,0,0,0.0
2024-04-15 23:13:54.479608,0,0,0.0
2024-04-15 23:13:54.579908,0,0,0.0
2024-04-15 23:13:54.680270,0,0,0.0
2024-04-15 23:13:54.780537,0,0,0.0
2024-04-15 23:13:54.880845,0,0,0.0
2024-04-15 23:13:54.981264,0,0,0.0
2024-04-15 23:13:55.082089,0,0,0.0
2024-04-15 23:13:55.182488,0,0,0.0
2024-04-15 23:13:55.282855,0,0,0.0
2024-04-15 23:13:55.383159,0,0,0.0
2024-04-15 23:13:55.483385,0,0,0.0
2024-04-15 23:13:55.584518,0,0,0.0
2024-04-15 23:13:55.685532,0,0,0.0
2024-04-15 23:13:55.785814,0,0,0.0
2024-04-15 23:13:55.886043,0,0,0.0
2024-04-15 23:13:55.986640,0,0,0.0
2024-04-15 23:13:56.086860,0,0,0.0
2024-04-15 23:13:56.187481,0,0,0.0
2024-04-15 23:13:56.288441,0,0,0.0
2024-04-15 23:13:56.389480,0,0,0.0
2024-04-15 23:13:56.490440,0,0,0.0
2024-04-15 23:13:56.591396,0,0,0.0
2024-04-15 23:13:56.692379,0,0,0.0
2024-04-15 23:13:56.792999,0,0,0.0
2024-04-15 23:13:56.893503,0,0,0.0
2024-04-15 23:13:56.994324,0,0,0.0
2024-04-15 23:13:57.095438,0,0,0.0
2024-04-15 23:13:57.195694,0,0,0.0
2024-04-15 23:13:57.296374,0,0,0.0
2024-04-15 23:13:57.397250,0,0,0.0
2024-04-15 23:13:57.498011,0,0,0.0
2024-04-15 23:13:57.598532,0,0,0.0
2024-04-15 23:13:57.699672,0,0,0.0
2024-04-15 23:13:57.800447,0,0,0.0
2024-04-15 23:13:57.901441,0,0,0.0
2024-04-15 23:13:58.001819,0,0,0.0
2024-04-15 23:13:58.102519,0,0,0.0
2024-04-15 23:13:58.202880,0,0,0.0
2024-04-15 23:13:58.303271,0,0,0.0
2024-04-15 23:13:58.404533,0,0,0.0
2024-04-15 23:13:58.505618,0,0,0.0
2024-04-15 23:13:58.606518,0,0,0.0
2024-04-15 23:13:58.706866,0,0,0.0
2024-04-15 23:13:58.807470,0,0,0.0
2024-04-15 23:13:58.908516,0,0,0.0
2024-04-15 23:13:59.008759,0,0,0.0
2024-04-15 23:13:59.109236,0,0,0.0
2024-04-15 23:13:59.210311,0,0,0.0
2024-04-15 23:13:59.311265,0,0,0.0
2024-04-15 23:13:59.412233,0,0,0.0
2024-04-15 23:13:59.535194,0,0,0.0
2024-04-15 23:13:59.642160,0,0,0.0
2024-04-15 23:13:59.799110,0,0,0.0
2024-04-15 23:13:59.919072,0,0,0.0
2024-04-15 23:14:00.020041,0,0,0.0
2024-04-15 23:14:00.120770,0,0,0.0
2024-04-15 23:14:00.221378,0,0,0.0
2024-04-15 23:14:00.322091,0,0,0.0
2024-04-15 23:14:00.422373,0,0,0.0
2024-04-15 23:14:00.523009,0,0,0.0
2024-04-15 23:14:00.623170,0,0,0.0
2024-04-15 23:14:00.723906,0,0,0.0
2024-04-15 23:14:00.824104,0,0,0.0
2024-04-15 23:14:00.925072,0,0,0.0
2024-04-15 23:14:01.025973,0,0,0.0
2024-04-15 23:14:01.127120,0,0,0.0
2024-04-15 23:14:01.227494,0,0,0.0
2024-04-15 23:14:01.327789,0,0,0.0
2024-04-15 23:14:01.428501,0,0,0.0
2024-04-15 23:14:01.529573,0,0,0.0
2024-04-15 23:14:01.629769,0,0,0.0
2024-04-15 23:14:01.730850,0,0,0.0
2024-04-15 23:14:01.831885,0,0,0.0
2024-04-15 23:14:01.932271,0,0,0.0
2024-04-15 23:14:02.033507,0,0,0.0
2024-04-15 23:14:02.133912,0,0,0.0
2024-04-15 23:14:02.234458,0,0,0.0
2024-04-15 23:14:02.335406,0,0,0.0
2024-04-15 23:14:02.436235,0,0,0.0
2024-04-15 23:14:02.537546,0,0,0.0
2024-04-15 23:14:02.638642,0,0,0.0
2024-04-15 23:14:02.739483,0,0,0.0
2024-04-15 23:14:02.839912,0,0,0.0
2024-04-15 23:14:02.940535,0,0,0.0
2024-04-15 23:14:03.041541,0,0,0.0
2024-04-15 23:14:03.142465,0,0,0.0
2024-04-15 23:14:03.243450,0,0,0.0
2024-04-15 23:14:03.344266,0,0,0.0
2024-04-15 23:14:03.445472,0,0,0.0
2024-04-15 23:14:03.546086,0,0,0.0
2024-04-15 23:14:03.647135,0,0,0.0
2024-04-15 23:14:03.747355,0,0,0.0
2024-04-15 23:14:03.847500,0,0,0.0
2024-04-15 23:14:03.947671,0,0,0.0
2024-04-15 23:14:04.047808,0,0,0.0
2024-04-15 23:14:04.148296,0,0,0.0
2024-04-15 23:14:04.248491,0,0,0.0
2024-04-15 23:14:04.349312,0,0,0.0
2024-04-15 23:14:04.450490,0,0,0.0
2024-04-15 23:14:04.551533,0,0,0.0
2024-04-15 23:14:04.652300,0,0,0.0
2024-04-15 23:14:04.752620,0,0,0.0
2024-04-15 23:14:04.853872,0,0,0.0
2024-04-15 23:14:04.954661,0,0,0.0
2024-04-15 23:14:05.055422,0,0,0.0
2024-04-15 23:14:05.156631,0,0,0.0
2024-04-15 23:14:05.257248,0,0,0.0
2024-04-15 23:14:05.357614,0,0,0.0
2024-04-15 23:14:05.458476,0,0,0.0
2024-04-15 23:14:05.558886,0,0,0.0
2024-04-15 23:14:05.659645,0,0,0.0
2024-04-15 23:14:05.759956,0,0,0.0
2024-04-15 23:14:05.860250,0,0,0.0
2024-04-15 23:14:05.960575,0,0,0.0
2024-04-15 23:14:06.061599,0,0,0.0
2024-04-15 23:14:06.162056,0,0,0.0
