timestamp,gas,brake,speedKmh,rpms,gear
2024-02-17 17:56:41.768129,1.0,0.0,36.11707305908203,2189,3
2024-02-17 17:56:41.970275,1.0,0.0,36.928226470947266,2245,3
2024-02-17 17:56:42.173127,1.0,0.0,37.665157318115234,2304,3
2024-02-17 17:56:42.375883,1.0,0.0,38.43575668334961,2337,3
2024-02-17 17:56:42.577830,1.0,0.0,39.51131820678711,2393,3
2024-02-17 17:56:42.779357,1.0,0.0,40.91392135620117,2517,3
2024-02-17 17:56:42.981098,1.0,0.0,42.80509567260742,2647,3
2024-02-17 17:56:43.183599,1.0,0.0,44.8697624206543,2746,3
2024-02-17 17:56:43.385885,1.0,0.0,46.945823669433594,2904,3
2024-02-17 17:56:43.589242,0.9759999513626099,0.0,48.77677536010742,3069,3
2024-02-17 17:56:43.791732,1.0,0.0,51.58872985839844,3184,3
2024-02-17 17:56:43.993664,0.9399998784065247,0.0,54.9106330871582,3523,3
2024-02-17 17:56:44.195909,0.9759999513626099,0.0,57.4693717956543,3691,3
2024-02-17 17:56:44.397870,0.819999635219574,0.0,60.257572174072266,3834,3
2024-02-17 17:56:44.600312,1.0,0.0,63.229488372802734,3980,3
2024-02-17 17:56:44.802933,0.0,0.0,66.8235092163086,3840,3
2024-02-17 17:56:45.005235,0.0,0.0,65.82205963134766,3856,3
2024-02-17 17:56:45.207586,0.08400000631809235,0.0,64.9645767211914,3803,3
2024-02-17 17:56:45.409221,0.9000006914138794,0.0,66.03742980957031,4053,3
2024-02-17 17:56:45.611879,0.9159998297691345,0.0,69.87155151367188,4431,3
2024-02-17 17:56:45.815531,0.7220001220703125,0.0,72.23339080810547,4477,3
2024-02-17 17:56:46.017407,1.0,0.0,75.60112762451172,4741,3
2024-02-17 17:56:46.220514,0.7460001707077026,0.0,78.33367156982422,4823,3
2024-02-17 17:56:46.423011,1.0,0.0,82.09224700927734,5110,3
2024-02-17 17:56:46.625000,0.7479994893074036,0.0,84.2468490600586,5312,3
2024-02-17 17:56:46.827365,1.0,0.0,86.3255386352539,5185,1
2024-02-17 17:56:47.029312,0.7100000977516174,0.0,86.93394470214844,4200,4
2024-02-17 17:56:47.231270,1.0,0.0,89.75367736816406,4304,4
2024-02-17 17:56:47.434334,0.6499999761581421,0.0,90.40406036376953,4330,4
2024-02-17 17:56:47.637188,0.6499999761581421,0.0,91.35716247558594,4455,4
2024-02-17 17:56:47.839185,0.6499999761581421,0.0,92.24384307861328,4416,4
2024-02-17 17:56:48.041073,0.7599995136260986,0.0,93.51136779785156,4682,4
2024-02-17 17:56:48.243443,1.0,0.0,95.66859436035156,4517,4
2024-02-17 17:56:48.445253,0.6499999761581421,0.0,95.07565307617188,4632,1
2024-02-17 17:56:48.648112,1.0,0.0,93.806640625,3396,5
2024-02-17 17:56:48.850978,0.7220001220703125,0.0,94.32194519042969,3410,5
2024-02-17 17:56:49.053889,1.0,0.0,95.84795379638672,3671,5
2024-02-17 17:56:49.256842,1.0,0.0,96.38368225097656,3451,5
2024-02-17 17:56:49.458823,0.7239994406700134,0.0,97.41056823730469,3764,5
2024-02-17 17:56:49.660858,1.0,0.0,99.10195922851562,3571,5
2024-02-17 17:56:49.863870,0.8799997568130493,0.0,99.80574798583984,3596,5
2024-02-17 17:56:50.065991,1.0,0.0,101.51789855957031,3977,5
2024-02-17 17:56:50.268362,1.0,0.0,102.41089630126953,3667,5
2024-02-17 17:56:50.470881,1.0,0.0,102.96392059326172,5126,5
2024-02-17 17:56:50.673854,1.0,0.0,105.0608901977539,3859,5
2024-02-17 17:56:50.875439,0.8559997081756592,0.0,105.83954620361328,3759,5
2024-02-17 17:56:51.078753,1.0,0.0,106.47564697265625,5057,5
2024-02-17 17:56:51.281613,1.0,0.0,108.42286682128906,4019,5
2024-02-17 17:56:51.484391,0.8919997811317444,0.0,109.15673065185547,3876,5
2024-02-17 17:56:51.686898,1.0,0.0,109.76077270507812,5215,5
2024-02-17 17:56:51.889170,1.0,0.0,111.963623046875,4069,5
2024-02-17 17:56:52.091053,0.7719995379447937,0.0,112.53793334960938,4241,5
2024-02-17 17:56:52.293454,1.0,0.0,113.7925033569336,4609,5
2024-02-17 17:56:52.496726,1.0,0.0,115.73607635498047,4274,5
2024-02-17 17:56:52.698998,1.0,0.0,117.66069030761719,4212,5
2024-02-17 17:56:52.901296,1.0,0.0,119.24785614013672,4295,5
2024-02-17 17:56:53.104082,1.0,0.0,120.7735824584961,4624,5
2024-02-17 17:56:53.305711,1.0,0.0,122.82621002197266,4481,5
2024-02-17 17:56:53.507681,1.0,0.0,124.52247619628906,4463,5
2024-02-17 17:56:53.709852,1.0,0.0,125.58210754394531,4509,5
2024-02-17 17:56:53.912335,1.0,0.0,126.18821716308594,5708,5
2024-02-17 17:56:54.114639,1.0,0.0,128.18370056152344,4915,5
2024-02-17 17:56:54.317871,1.0,0.0,129.27008056640625,4625,5
2024-02-17 17:56:54.520338,0.8559997081756592,0.0,129.72140502929688,5096,5
2024-02-17 17:56:54.721878,1.0,0.0,130.95947265625,4999,5
2024-02-17 17:56:54.923865,1.0,0.0,132.17942810058594,5723,5
2024-02-17 17:56:55.126500,1.0,0.0,134.04554748535156,4759,1
2024-02-17 17:56:55.329312,1.0,0.0,134.0283660888672,4107,6
2024-02-17 17:56:55.531249,1.0,0.0,134.04949951171875,4129,6
2024-02-17 17:56:55.733876,1.0,0.0,132.0205841064453,4857,6
2024-02-17 17:56:55.936382,1.0,0.0,132.6733856201172,4434,6
2024-02-17 17:56:56.138563,1.0,0.0,134.0785675048828,4515,6
2024-02-17 17:56:56.340687,1.0,0.0,135.01895141601562,4190,6
2024-02-17 17:56:56.542970,1.0,0.0,135.81724548339844,4165,6
2024-02-17 17:56:56.745917,1.0,0.0,136.63623046875,4179,6
2024-02-17 17:56:56.947556,1.0,0.0,137.4110565185547,4285,6
2024-02-17 17:56:57.149917,0.9759999513626099,0.0,137.9943084716797,5037,6
2024-02-17 17:56:57.352550,1.0,0.0,139.34718322753906,4827,6
2024-02-17 17:56:57.554376,1.0,0.0,140.5202178955078,4578,6
2024-02-17 17:56:57.756866,1.0,0.0,141.5189208984375,4384,6
2024-02-17 17:56:57.959885,1.0,0.0,142.41880798339844,4378,6
2024-02-17 17:56:58.162002,1.0,0.0,143.5113525390625,4405,6
2024-02-17 17:56:58.364954,1.0,0.0,144.8114013671875,4450,6
2024-02-17 17:56:58.567350,1.0,0.0,146.19920349121094,4504,6
2024-02-17 17:56:58.768861,1.0,0.0,147.46511840820312,4637,6
2024-02-17 17:56:58.970715,1.0,0.0,148.5671844482422,4709,6
2024-02-17 17:56:59.172797,1.0,0.0,149.90615844726562,4795,6
2024-02-17 17:56:59.374738,1.0,0.0,151.07481384277344,4883,6
2024-02-17 17:56:59.577044,1.0,0.0,152.31068420410156,4856,6
2024-02-17 17:56:59.780000,1.0,0.0,153.44384765625,4829,6
2024-02-17 17:56:59.981857,1.0,0.0,154.4497833251953,4777,6
2024-02-17 17:57:00.184369,1.0,0.0,155.60984802246094,4808,6
2024-02-17 17:57:00.386367,1.0,0.0,156.5274658203125,4821,6
2024-02-17 17:57:00.588402,1.0,0.0,157.3777618408203,4841,6
2024-02-17 17:57:00.790690,1.0,0.0,158.0929718017578,4863,6
2024-02-17 17:57:00.993613,1.0,0.0,158.88758850097656,4894,6
2024-02-17 17:57:01.196500,1.0,0.0,159.9324951171875,4906,6
2024-02-17 17:57:01.398652,1.0,0.0,161.0564422607422,4941,6
2024-02-17 17:57:01.601234,1.0,0.0,162.3519287109375,4984,6
2024-02-17 17:57:01.803862,1.0,0.0,163.8004150390625,5039,6
2024-02-17 17:57:02.005454,1.0,0.0,165.17257690429688,5070,6
2024-02-17 17:57:02.207843,1.0,0.0,166.58822631835938,5118,6
2024-02-17 17:57:02.410287,1.0,0.0,167.94869995117188,5170,6
2024-02-17 17:57:02.613157,1.0,0.0,169.1577606201172,5209,6
2024-02-17 17:57:02.815283,1.0,0.0,170.50445556640625,5285,6
2024-02-17 17:57:03.018370,1.0,0.0,171.7176971435547,5331,6
2024-02-17 17:57:03.221334,1.0,0.0,173.04150390625,5382,6
2024-02-17 17:57:03.423253,1.0,0.0,174.2184600830078,5554,6
