timestamp,speedkmh,rpms,gear,gas,brake,drs,tc,abs
2024-04-17 17:44:21.092521,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:21.192653,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:21.292902,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:21.393040,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:21.493181,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:21.593686,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:21.694847,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:21.795528,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:21.896796,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:21.997495,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:22.098531,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:22.199367,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:22.300419,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:22.400819,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:22.501164,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:22.602390,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:22.703186,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:22.803574,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:22.904394,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:23.004613,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:23.104813,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:23.205116,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:23.305355,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:23.405691,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:23.506428,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:23.607532,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:23.708721,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:23.810018,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:23.910378,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:24.010743,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:24.110985,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:24.211456,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:24.311848,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:24.412748,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:24.513581,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:24.614439,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:24.715266,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:24.816417,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:24.917128,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:25.017941,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:25.118337,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:25.218876,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:25.319981,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:25.420590,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:25.521300,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:25.621569,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:25.721896,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:25.822525,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:25.923475,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:26.024434,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:26.125642,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:26.226011,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:26.326385,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:26.426718,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:26.527093,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:26.628137,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:26.729410,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:26.830207,,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-17 17:44:26.930552,,0,0,0.0,0.0,0.0,0.0,0.0
