timestamp,speedKmh,rpms,gear,gas,brake,drs,tc,abs
2024-04-14 13:48:39.115264,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:39.321477,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:39.527751,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:39.734107,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:39.940153,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:40.145743,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:40.349086,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:40.555802,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:40.762008,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:40.968667,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:41.174376,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:41.380792,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:41.584841,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:41.791185,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:41.997481,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:42.199551,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:42.405837,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:42.612441,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:42.818955,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:43.025522,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:43.231314,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:43.437914,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:43.643398,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:43.850141,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:44.055846,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:44.261493,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:44.467816,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:44.673521,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:44.880137,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:45.086328,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:45.292662,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:45.498334,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:45.704565,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:45.910733,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:46.117433,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:46.323341,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:46.529588,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:46.735220,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:46.941451,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:47.147722,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:47.354406,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:47.560958,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:47.766971,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:47.972838,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:48.175057,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:48.380483,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:48.587088,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:48.792837,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:48.999223,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:49.204708,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:49.410884,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:49.617633,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:49.823486,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:50.030557,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:50.236925,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:50.443279,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:50.649722,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:50.855280,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:51.060708,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:51.267309,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:51.472939,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:51.679942,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:51.886551,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:52.092994,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:52.298903,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:52.506113,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:52.708228,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:52.910003,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:53.115475,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:53.322536,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:53.529312,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:53.735737,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:53.941244,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:54.143646,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:54.349230,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:54.555774,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:54.761280,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:54.967475,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:55.173440,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:55.379301,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:55.585366,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:55.788716,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:55.994194,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:56.199747,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:56.405872,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:56.613100,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:56.819947,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:57.026661,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:57.229529,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:57.435401,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:57.641286,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:57.847295,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:58.053956,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:58.261288,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:58.470250,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:58.672098,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:58.877790,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:59.083325,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:59.290258,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:59.493175,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:59.699143,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:48:59.905575,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:00.112320,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:00.318296,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:00.524923,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:00.730561,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:00.937072,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:01.139009,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:01.341121,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:01.547787,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:01.753510,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:01.959999,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:02.165868,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:02.371789,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:02.577916,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:02.786796,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:02.992943,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:03.194583,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:03.400517,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:03.606272,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:03.812591,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:04.019275,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:04.224802,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:04.430235,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:04.636073,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:04.843047,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:05.049524,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:05.255307,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:05.461292,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:05.667119,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:05.872564,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:06.078719,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:06.285675,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:06.491480,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:06.695189,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:06.901481,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:07.108165,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:07.313653,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:07.520104,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:07.725598,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:07.931212,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:08.137650,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:08.343224,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:08.548757,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:08.756239,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:08.961809,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:09.164149,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:09.371468,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:09.573072,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:09.778186,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:09.984524,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2024-04-14 13:49:10.190022,0.0,0,0,0.0,0.0,0.0,0.0,0.0
