timestamp,speedkmh,rpms,gear,gas,brake,drs,tc,abs
2024-04-17 18:07:05.176134,,2114,2,0.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:05.277102,,2207,2,0.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:05.378090,,2195,2,0.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:05.478318,,2093,2,0.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:05.579286,,2082,2,0.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:05.680132,,2073,2,0.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:05.781130,,2151,2,0.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:05.882097,,2136,2,0.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:05.983066,,2050,2,0.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:06.084034,,2041,2,0.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:06.191000,,2112,2,0.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:06.294802,,2026,2,0.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:06.395109,,2022,2,0.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:06.496019,,2078,2,0.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:06.597060,,2069,2,0.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:06.698146,,2061,2,0.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:06.799098,,2051,2,0.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:06.899326,,1985,2,0.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:07.000334,,1975,2,0.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:07.101383,,2024,2,0.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:07.201713,,2012,2,0.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:07.302205,,1968,2,0.12000001221895218,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:07.402683,,2125,2,0.5279999375343323,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:07.503652,,2066,2,0.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:07.604137,,2066,2,0.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:07.704486,,2021,2,0.21599997580051422,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:07.805447,,2237,2,0.6240001320838928,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:07.906492,,2589,2,1.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:08.007461,,2515,2,1.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:08.108434,,2751,2,1.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:08.209515,,2913,2,1.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:08.310492,,3170,2,1.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:08.411488,,3364,2,0.9279998540878296,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:08.512466,,3555,2,1.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:08.612958,,3772,2,1.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:08.713433,,4079,2,1.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:08.814399,,4063,2,1.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:08.915386,,4343,2,1.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:09.016337,,4529,2,1.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:09.117303,,4828,2,1.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:09.218271,,5039,2,1.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:09.319140,,5088,2,1.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:09.420202,,5378,2,1.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:09.521112,,5509,2,1.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:09.622227,,5758,2,1.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:09.722736,,6096,2,1.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:09.823152,,6143,2,1.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:09.924173,,6301,2,1.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:10.025147,,6683,2,1.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:10.126120,,6735,2,1.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:10.227201,,6879,2,1.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:10.328330,,7338,2,1.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:10.429297,,7290,2,1.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:10.529656,,7415,2,0.9399998784065247,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:10.630647,,7464,2,0.8079996109008789,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:10.731605,,7640,2,0.6499999761581421,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:10.832569,,7600,2,0.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:10.933557,,6916,2,0.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:11.034505,,6421,2,0.0,0.4961170256137848,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:11.135482,,5934,2,0.0,0.5150821208953857,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:11.236448,,5650,2,0.0,0.4799097180366516,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:11.337423,,5514,2,0.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:11.438390,,5670,2,0.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:11.539358,,5647,2,0.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:11.639833,,5384,2,0.0,0.4682692587375641,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:11.740805,,4984,2,0.0,0.48760679364204407,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:11.841355,,4974,2,0.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:11.942419,,5067,2,0.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:12.043402,,5050,2,0.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:12.144352,,5073,2,0.0,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:12.245337,,5145,2,0.3599999248981476,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:12.346305,,5451,2,0.7680004239082336,0.0,0.0,0.10000000149011612,0.11999999731779099
2024-04-17 18:07:12.447255,,5844,2,1.0,0.0,0.0,0.10000000149011612,0.11999999731779099
