# Name: Álvaro Carreiro
# Car: ks_ferrari_sf15t
# Track: monza
# Length: 1.8216880036222622e-44
2024-07-27 11:41:02.975602,0:16:362,0,2,-:--:---,-:--:---,5.12379789352417,0.04336691275238991,"[-154.58200073242188, -7.505748271942139, 168.1100616455078]",0.7716122269630432,0.0,55.0,2,1761,17.39777374267578,"[0.049312952905893326, 0.03111509047448635, 0.3045664131641388]",-0.3594000041484833,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:03.075952,0:16:464,0,2,-:--:---,-:--:---,5.632424831390381,0.04345138743519783,"[-154.6509552001953, -7.4999165534973145, 167.60601806640625]",0.7716122269630432,0.0,55.0,2,1875,18.461875915527344,"[0.05275209620594978, 0.005194727797061205, 0.30788111686706543]",-0.30469998717308044,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:03.176943,0:16:563,0,2,-:--:---,-:--:---,6.156059741973877,0.043544258922338486,"[-154.72494506835938, -7.494211673736572, 167.08743286132812]",0.7716122269630432,0.0,55.0,2,1988,19.576404571533203,"[0.010206333361566067, -0.057266220450401306, 0.31306344270706177]",-0.24219998717308044,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:03.277246,0:16:662,0,2,-:--:---,-:--:---,6.7093682289123535,0.043633826076984406,"[-154.8036651611328, -7.489970684051514, 166.53915405273438]",0.7874360680580139,0.0,55.0,2,2102,20.675678253173828,"[0.04482089728116989, -0.018309734761714935, 0.3121791183948517]",-0.1875,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:03.378214,0:16:764,0,2,-:--:---,-:--:---,7.311187267303467,0.04374019801616669,"[-154.89190673828125, -7.484415531158447, 165.9432830810547]",0.7874360680580139,0.0,55.0,2,2220,21.806007385253906,"[0.0080939382314682, 0.02502840757369995, 0.3151530921459198]",-0.15619999170303345,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:03.479090,0:16:866,0,2,-:--:---,-:--:---,7.945140838623047,0.043845295906066895,"[-154.98609924316406, -7.477286338806152, 165.31588745117188]",0.7874360680580139,0.0,55.0,2,2333,22.947538375854492,"[0.032078374177217484, -0.008672547526657581, 0.31678441166877747]",-0.13279999792575836,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:03.580244,0:16:965,0,2,-:--:---,-:--:---,8.571149826049805,0.04395397752523422,"[-155.08531188964844, -7.469377517700195, 164.67706298828125]",0.7874360680580139,0.0,55.0,2,2442,24.036834716796875,"[0.06407541781663895, -0.0028419634327292442, 0.3244154751300812]",-0.11719999462366104,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:03.681214,0:17:067,0,2,-:--:---,-:--:---,9.287496566772461,0.04407284036278725,"[-155.19700622558594, -7.459033489227295, 163.98851013183594]",0.8267437219619751,0.0,55.0,2,2556,25.177961349487305,"[-0.048313409090042114, -0.04732173681259155, 0.3200184404850006]",-0.07809999585151672,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:03.782228,0:17:166,0,2,-:--:---,-:--:---,9.995644569396973,0.0441901832818985,"[-155.30799865722656, -7.45304012298584, 163.28773498535156]",0.8897368311882019,0.0,55.0,2,2687,26.45020866394043,"[-0.0022637166548520327, 0.028696943074464798, 0.3559105396270752]",-0.04690000042319298,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:03.883198,0:17:271,0,2,-:--:---,-:--:---,10.761984825134277,0.044323310256004333,"[-155.4307403564453, -7.445384502410889, 162.506591796875]",0.897598385810852,0.0,55.0,2,2821,27.72637367248535,"[-0.07872748374938965, 0.08460185676813126, 0.35345929861068726]",-0.007799999788403511,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:03.984171,0:17:370,0,2,-:--:---,-:--:---,11.565478324890137,0.04445798322558403,"[-155.5480499267578, -7.435398101806641, 161.73374938964844]",0.9054599404335022,0.0,55.0,2,2948,29.065425872802734,"[-0.053680047392845154, -0.005609148181974888, 0.3639388680458069]",0.023899998515844345,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:04.085274,0:17:472,0,2,-:--:---,-:--:---,12.406522750854492,0.04459622874855995,"[-155.6715087890625, -7.4248504638671875, 160.9002685546875]",0.9054599404335022,0.0,55.0,2,3089,30.381824493408203,"[-0.008830063976347446, -0.027978740632534027, 0.41159021854400635]",0.04769999906420708,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:04.185758,0:17:574,0,2,-:--:---,-:--:---,13.259892463684082,0.04474493861198425,"[-155.7959747314453, -7.416760444641113, 160.0288543701172]",0.9054599404335022,0.0,55.0,2,3222,31.682973861694336,"[-0.08734389394521713, 0.01939379796385765, 0.35892540216445923]",0.06359999626874924,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:04.286230,0:17:676,0,2,-:--:---,-:--:---,14.176641464233398,0.044895946979522705,"[-155.9178924560547, -7.408763408660889, 159.11830139160156]",0.9605914354324341,0.0,55.0,2,3366,33.07761001586914,"[-0.08778613060712814, 0.004392608534544706, 0.40178024768829346]",0.08739999681711197,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:04.387222,0:17:775,0,2,-:--:---,-:--:---,15.133953094482422,0.04505589231848717,"[-156.0333251953125, -7.400989055633545, 158.19451904296875]",0.968453049659729,0.0,55.0,2,3515,34.512413024902344,"[-0.12744630873203278, -0.00993314664810896, 0.4126368463039398]",0.1111999973654747,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:04.488263,0:17:874,0,2,-:--:---,-:--:---,16.103578567504883,0.045226290822029114,"[-156.14268493652344, -7.3930888175964355, 157.2299041748047]",0.968453049659729,0.0,55.0,2,3658,36.011043548583984,"[-0.08774644136428833, 0.05795873701572418, 0.39901310205459595]",0.11909999698400497,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:04.589230,0:17:976,0,2,-:--:---,-:--:---,17.143444061279297,0.04539874568581581,"[-156.2484588623047, -7.381317615509033, 156.19393920898438]",0.9764153957366943,0.0,55.0,2,3820,37.4653205871582,"[-0.1535273790359497, -0.04746255651116371, 0.41925936937332153]",0.13499999046325684,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:04.689706,0:18:072,0,2,-:--:---,-:--:---,18.1610164642334,0.045572251081466675,"[-156.33863830566406, -7.372685432434082, 155.1794891357422]",1.0,0.0,55.0,2,3972,38.938934326171875,"[-0.1773620843887329, 0.035044990479946136, 0.418061226606369]",0.1428999900817871,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:04.790675,0:18:177,0,2,-:--:---,-:--:---,19.285240173339844,0.04577150195837021,"[-156.4241943359375, -7.359904766082764, 154.0243682861328]",1.0,0.0,55.0,2,4152,40.519107818603516,"[-0.1606755405664444, -0.043629374355077744, 0.4628312289714813]",0.1508999913930893,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:04.891642,0:18:279,0,2,-:--:---,-:--:---,20.49264907836914,0.04597153887152672,"[-156.494384765625, -7.348221778869629, 152.8520050048828]",1.0,0.0,55.0,2,4358,42.3952522277832,"[-0.20126409828662872, 0.011524696834385395, 0.5764200091362]",0.1428999900817871,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:04.992610,0:18:381,0,2,-:--:---,-:--:---,21.725296020507812,0.04618588089942932,"[-156.55184936523438, -7.337684631347656, 151.6190185546875]",1.0,0.0,55.0,2,4636,44.688232421875,"[-0.14058424532413483, 0.036329302936792374, 0.7670520544052124]",0.11909999698400497,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:05.093619,0:18:477,0,2,-:--:---,-:--:---,22.953550338745117,0.046400513499975204,"[-156.59654235839844, -7.322872638702393, 150.38894653320312]",1.0,0.0,55.0,2,5040,47.539241790771484,"[-0.1718538999557495, -0.07179030030965805, 0.8477075099945068]",0.11909999698400497,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:05.194586,0:18:582,0,2,-:--:---,-:--:---,24.383525848388672,0.04664398729801178,"[-156.63079833984375, -7.309568405151367, 148.956298828125]",1.0,0.0,55.0,2,5518,50.846092224121094,"[-0.1876145601272583, -0.04558027908205986, 0.9415487051010132]",0.1111999973654747,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:05.295051,0:18:681,0,2,-:--:---,-:--:---,25.828655242919922,0.046892598271369934,"[-156.64755249023438, -7.299679756164551, 147.50836181640625]",1.0,0.0,55.0,2,6086,54.43002700805664,"[-0.1216418445110321, 0.01481800340116024, 1.0486708879470825]",0.07149999588727951,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:05.395527,0:18:783,0,2,-:--:---,-:--:---,27.372699737548828,0.04717133939266205,"[-156.6544189453125, -7.289334774017334, 145.91302490234375]",1.0,0.0,55.0,2,7204,57.9405403137207,"[-0.057918526232242584, -0.009639921598136425, 1.0097804069519043]",0.039799999445676804,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:05.496001,0:18:885,0,2,-:--:---,-:--:---,29.065319061279297,0.04745650663971901,"[-156.65565490722656, -7.278380870819092, 144.2144317626953]",1.0,0.0,55.0,2,8809,61.63611602783203,"[-0.040717776864767075, 0.035938430577516556, 1.030702829360962]",9.999999747378752e-05,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:05.596976,0:18:981,0,2,-:--:---,-:--:---,30.69932746887207,0.04775318503379822,"[-156.6531219482422, -7.264259338378906, 142.52142333984375]",1.0,0.0,55.0,2,10782,65.181640625,"[-0.032829731702804565, -0.009255400858819485, 1.003649353981018]",-0.007799999788403511,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:05.697940,0:19:086,0,2,-:--:---,-:--:---,32.70205307006836,0.048088423907756805,"[-156.64657592773438, -7.247122287750244, 140.5671844482422]",0.9921384453773499,0.0,55.0,2,12165,68.74174499511719,"[-0.05233703926205635, 0.02266988344490528, 0.997261643409729]",9.999999747378752e-05,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:05.798908,0:19:185,0,2,-:--:---,-:--:---,34.69963455200195,0.04842216894030571,"[-156.63377380371094, -7.22641658782959, 138.62408447265625]",0.9605914354324341,0.0,55.0,2,12775,72.33708190917969,"[-0.14695507287979126, -0.010217753238976002, 0.9391006231307983]",0.039799999445676804,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:05.899895,0:19:287,0,2,-:--:---,-:--:---,36.73272705078125,0.048781733959913254,"[-156.60494995117188, -7.203926086425781, 136.5255584716797]",0.9527299404144287,0.0,55.0,2,13159,75.74479675292969,"[-0.18706142902374268, -0.006186887621879578, 0.9804876446723938]",0.06359999626874924,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:06.000844,0:19:386,0,2,-:--:---,-:--:---,38.924415588378906,0.04915383830666542,"[-156.55665588378906, -7.182474613189697, 134.3945770263672]",0.8582906723022461,0.0,55.0,2,13104,79.18358612060547,"[-0.2319909781217575, -0.02424212545156479, 0.9612861275672913]",0.039799999445676804,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:06.101811,0:19:488,0,2,-:--:---,-:--:---,41.20976257324219,0.049548160284757614,"[-156.47979736328125, -7.160455226898193, 132.1080780029297]",0.7244429588317871,0.0,55.0,2,9546,81.57191467285156,"[-0.4729715883731842, 0.023128367960453033, 0.09413567185401917]",9.999999747378752e-05,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:06.202779,0:19:593,0,2,-:--:---,-:--:---,43.50690460205078,0.04996268078684807,"[-156.34280395507812, -7.13962984085083, 129.7490997314453]",0.7401660084724426,0.0,55.0,3,6469,80.26492309570312,"[-0.6767957806587219, 0.07482338696718216, -0.49957603216171265]",-0.03909999877214432,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:06.303747,0:19:692,0,2,-:--:---,-:--:---,45.7780647277832,0.05034305900335312,"[-156.16937255859375, -7.121040344238281, 127.5519027709961]",0.6299028992652893,0.0,55.0,3,6439,80.24421691894531,"[0.4061533510684967, 0.05551131069660187, -0.3781912922859192]",-0.09369999915361404,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:06.405172,0:19:791,0,2,-:--:---,-:--:---,47.98023223876953,0.050726525485515594,"[-156.02984619140625, -7.099545001983643, 125.35440063476562]",0.3700689673423767,0.0,55.0,3,6428,80.0004653930664,"[0.4937744140625, -0.021672604605555534, -0.24015554785728455]",-0.11719999462366104,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:06.505618,0:19:893,0,2,-:--:---,-:--:---,50.24785614013672,0.051120221614837646,"[-155.9330596923828, -7.078851699829102, 123.08828735351562]",0.5826328992843628,0.0,55.0,3,6394,80.22340393066406,"[0.3482171297073364, -0.13212749361991882, 0.12473852932453156]",-0.07029999792575836,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:06.606587,0:19:992,0,2,-:--:---,-:--:---,52.450870513916016,0.051500916481018066,"[-155.87106323242188, -7.063979625701904, 120.88510131835938]",0.7007575035095215,0.0,55.0,3,6425,80.09209442138672,"[0.06922329217195511, -0.05631498247385025, -0.1713016778230667]",-0.015599999576807022,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:06.707572,0:20:094,0,2,-:--:---,-:--:---,54.72049331665039,0.051895949989557266,"[-155.8164520263672, -7.055634498596191, 118.61570739746094]",0.7007575035095215,0.0,55.0,3,6422,80.01484680175781,"[-0.08602909743785858, 0.061412833631038666, -0.15452826023101807]",0.03179999813437462,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:06.808522,0:20:193,0,2,-:--:---,-:--:---,56.922916412353516,0.05227364972233772,"[-155.7528839111328, -7.050167083740234, 116.41397094726562]",0.7007575035095215,0.0,55.0,3,6513,80.1743392944336,"[-0.22200313210487366, -0.03672493249177933, 0.5638120770454407]",0.04769999906420708,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:06.909500,0:20:292,0,2,-:--:---,-:--:---,59.127140045166016,0.052661068737506866,"[-155.66806030273438, -7.046266555786133, 114.21141052246094]",0.7086191177368164,0.0,55.0,3,6420,80.20266723632812,"[-0.09571152925491333, 0.0800175666809082, -0.3297480642795563]",0.023899998515844345,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:07.010468,0:20:397,0,2,-:--:---,-:--:---,61.464698791503906,0.0530630461871624,"[-155.5673370361328, -7.039071083068848, 111.87675476074219]",0.7558891177177429,0.0,55.0,3,6420,79.99504089355469,"[-0.018679847940802574, -0.009260333143174648, -0.15632523596286774]",0.0,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:07.111436,0:20:496,0,2,-:--:---,-:--:---,63.66752624511719,0.053445834666490555,"[-155.47076416015625, -7.030594348907471, 109.67605590820312]",0.8188822269439697,0.0,55.0,3,6601,80.13793182373047,"[-0.017349697649478912, -0.07840201258659363, 0.5848065614700317]",0.007999999448657036,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:07.212422,0:20:598,0,2,-:--:---,-:--:---,65.93894958496094,0.05383848398923874,"[-155.36708068847656, -7.0224409103393555, 107.40653991699219]",0.929145336151123,0.0,55.0,3,6386,80.42020416259766,"[-0.13487978279590607, 0.040555309504270554, -0.05781610310077667]",0.039799999445676804,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:07.313241,0:20:700,0,2,-:--:---,-:--:---,68.21186065673828,0.0542333759367466,"[-155.2493896484375, -7.0137553215026855, 105.13717651367188]",1.0,0.0,55.0,3,6424,80.42036437988281,"[-0.19799068570137024, 0.04685744643211365, -0.35997605323791504]",0.039799999445676804,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:07.414392,0:20:799,0,2,-:--:---,-:--:---,70.35054779052734,0.05461569130420685,"[-155.1180419921875, -7.00364875793457, 102.93585205078125]",1.0,0.0,55.0,3,6398,80.48843383789062,"[-0.08906204998493195, 0.023216938599944115, -0.1445336937904358]",0.01599999889731407,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:07.515042,0:20:904,0,2,-:--:---,-:--:---,72.69015502929688,0.05502215400338173,"[-154.97203063964844, -6.988821506500244, 100.60120391845703]",1.0,0.0,55.0,3,6389,80.49018096923828,"[0.06408780813217163, 0.02455088682472706, 0.05967322736978531]",-0.015599999576807022,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:07.615763,0:21:003,0,2,-:--:---,-:--:---,74.96204376220703,0.05540655553340912,"[-154.84141540527344, -6.972556114196777, 98.4005126953125]",1.0,0.0,55.0,3,6393,80.45282745361328,"[0.16481232643127441, 0.025954727083444595, 0.2877660393714905]",-0.03909999877214432,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:07.716248,0:21:102,0,2,-:--:---,-:--:---,77.09991455078125,0.055786773562431335,"[-154.72628784179688, -6.954680919647217, 96.19868469238281]",1.0,0.0,55.0,3,6404,80.43467712402344,"[0.16379959881305695, -0.022606495767831802, 0.287272572517395]",-0.03909999877214432,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:07.817207,0:21:204,0,2,-:--:---,-:--:---,79.4389419555664,0.056178368628025055,"[-154.62339782714844, -6.93557071685791, 93.92916870117188]",1.0,0.0,55.0,3,6391,80.44114685058594,"[0.06615214049816132, -0.0017700779717415571, 0.07645067572593689]",-0.015599999576807022,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:07.918174,0:21:306,0,2,-:--:---,-:--:---,81.64435577392578,0.056574951857328415,"[-154.52825927734375, -6.915668487548828, 91.65898132324219]",1.0,0.0,55.0,3,6395,80.4377212524414,"[0.05348476395010948, -0.012946465983986855, -0.1180754229426384]",-0.015599999576807022,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:08.019144,0:21:408,0,2,-:--:---,-:--:---,83.9146728515625,0.0569724440574646,"[-154.43739318847656, -6.901993751525879, 89.3894271850586]",1.0,0.0,55.0,3,6385,80.4068832397461,"[0.0380883626639843, 0.04810594767332077, -0.06472048163414001]",-0.031199999153614044,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:08.120110,0:21:504,0,2,-:--:---,-:--:---,86.11705780029297,0.057346370071172714,"[-154.35887145996094, -6.894588470458984, 87.25398254394531]",1.0,0.0,55.0,3,6401,80.33789825439453,"[0.03180783987045288, -0.16231302917003632, -0.007738481741398573]",-0.023399999365210533,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:08.221077,0:21:609,0,2,-:--:---,-:--:---,88.45504760742188,0.05775248259305954,"[-154.2812957763672, -6.896556377410889, 84.9164810180664]",1.0,0.0,55.0,3,6411,80.33204650878906,"[0.1450572907924652, -0.21081827580928802, -0.2542381286621094]",-0.015599999576807022,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:08.322068,0:21:708,0,2,-:--:---,-:--:---,90.66203308105469,0.05814259871840477,"[-154.21786499023438, -6.895392417907715, 82.71231079101562]",1.0,0.0,55.0,3,6481,80.17528533935547,"[0.12753917276859283, 0.24883313477039337, -0.2588939368724823]",-0.023399999365210533,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:08.423051,0:21:810,0,2,-:--:---,-:--:---,92.93608093261719,0.05853763222694397,"[-154.16246032714844, -6.88090705871582, 80.44163513183594]",1.0,0.0,55.0,3,6454,80.13983917236328,"[0.14924763143062592, 0.15656837821006775, -0.14088653028011322]",-0.03909999877214432,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:08.524029,0:21:909,0,2,-:--:---,-:--:---,95.14079284667969,0.05892171710729599,"[-154.12472534179688, -6.852914810180664, 78.23700714111328]",1.0,0.0,55.0,3,6420,80.11558532714844,"[0.13374364376068115, -0.1532716155052185, -0.1577029973268509]",-0.03909999877214432,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:08.624535,0:22:011,0,2,-:--:---,-:--:---,97.41230010986328,0.059318140149116516,"[-154.10345458984375, -6.826731204986572, 75.9653091430664]",1.0,0.0,55.0,3,6430,80.13980102539062,"[0.20597732067108154, 0.07740063220262527, -0.15205277502536774]",-0.03909999877214432,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:08.724975,0:22:113,0,2,-:--:---,-:--:---,99.6160888671875,0.059713058173656464,"[-154.10047912597656, -6.800865173339844, 73.69483947753906]",1.0,0.0,55.0,3,6430,80.0650863647461,"[0.14276951551437378, -0.043757498264312744, -0.16640736162662506]",-0.03909999877214432,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:08.825944,0:22:212,0,2,-:--:---,-:--:---,101.88670349121094,0.06009887531399727,"[-154.11123657226562, -6.777740001678467, 71.49103546142578]",1.0,0.0,55.0,3,6413,79.98645782470703,"[0.12458441406488419, 0.01260348130017519, -0.18273204565048218]",-0.031199999153614044,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:08.926910,0:22:314,0,2,-:--:---,-:--:---,104.0898208618164,0.06049039214849472,"[-154.1341552734375, -6.755025386810303, 69.22114562988281]",1.0,0.0,55.0,3,6712,79.96803283691406,"[0.19773973524570465, -0.27469322085380554, 0.17422965168952942]",0.0,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:09.027878,0:22:416,0,2,-:--:---,-:--:---,106.35834503173828,0.06088819354772568,"[-154.17373657226562, -6.743950843811035, 66.95047760009766]",1.0,0.0,55.0,3,6539,80.21855926513672,"[0.07533393055200577, 0.22778084874153137, 0.6923826932907104]",0.007999999448657036,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:09.128846,0:22:515,0,2,-:--:---,-:--:---,108.56198120117188,0.06126674264669418,"[-154.21395874023438, -6.742022514343262, 64.74617004394531]",1.0,0.0,55.0,3,6512,80.31189727783203,"[0.1845988631248474, 0.18331900238990784, 0.6296299695968628]",9.999999747378752e-05,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:09.230051,0:22:620,0,2,-:--:---,-:--:---,110.90087127685547,0.061669521033763885,"[-154.25877380371094, -6.736382007598877, 62.4087028503418]",1.0,0.0,55.0,3,7028,80.19583892822266,"[-0.12220282107591629, -0.2920020520687103, 0.5032197833061218]",0.0,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:09.331087,0:22:719,0,2,-:--:---,-:--:---,113.22772979736328,0.06206263601779938,"[-154.29269409179688, -6.73183536529541, 60.14809036254883]",1.0,0.0,55.0,3,7012,83.99749755859375,"[-0.016158360987901688, 0.23740026354789734, 0.9254757165908813]",0.0,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:09.432165,0:22:818,0,2,-:--:---,-:--:---,115.58753967285156,0.06246650591492653,"[-154.32635498046875, -6.707592487335205, 57.78665542602539]",1.0,0.0,55.0,3,7452,87.60844421386719,"[0.02004695124924183, -0.08052842319011688, 1.0127103328704834]",9.999999747378752e-05,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:09.533137,0:22:923,0,2,-:--:---,-:--:---,118.20045471191406,0.06291937083005905,"[-154.36627197265625, -6.6740007400512695, 55.17266082763672]",1.0,0.0,55.0,3,7684,91.69657897949219,"[0.06580284237861633, 0.8006672859191895, 1.3262079954147339]",9.999999747378752e-05,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:09.634106,0:23:019,0,2,-:--:---,-:--:---,120.62063598632812,0.06334996968507767,"[-154.4081268310547, -6.614038467407227, 52.67436981201172]",1.0,0.0,55.0,3,8482,95.30062866210938,"[-0.02219713106751442, -0.471639484167099, 1.0998016595840454]",-0.007799999788403511,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:09.734585,0:23:121,0,2,-:--:---,-:--:---,123.29743957519531,0.06382901966571808,"[-154.459228515625, -6.566790580749512, 49.90377426147461]",1.0,0.0,55.0,3,9324,99.15545654296875,"[0.027466153725981712, -0.13839522004127502, 0.1291358768939972]",-0.007799999788403511,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:09.835055,0:23:223,0,2,-:--:---,-:--:---,126.21490478515625,0.06431689113378525,"[-154.51470947265625, -6.531778812408447, 47.06613540649414]",1.0,0.0,55.0,3,10702,101.91490936279297,"[0.014813704416155815, 0.026851791888475418, 1.3144760131835938]",0.0,monza,ks_ferrari_sf15t,3
2024-07-27 11:41:09.936041,0:23:322,0,2,-:--:---,-:--:---,129.1680145263672,0.06481140106916428,"[-154.5718536376953, -6.495566368103027, 44.1953010559082]",1.0,0.0,55.0,3,10706,106.59493255615234,"[0.06015714257955551, -0.08981390297412872, 1.2144871950149536]",0.007999999448657036,monza,ks_ferrari_sf15t,3
