# Name: Alvaro Carreiro
# Car: Abarth 500
# Map: M-608
timestamp,currentTime,lastTime,bestTime,completedLaps,position,iCurrentTime,iLastTime,iBestTime,distanceTraveled,split,packetId,status,session,sessionTimeLeft,isInPit,numberOfLaps,lastSectorTime,currentSectorIndex,carCoordinates,windSpeed,windDirection,gas,brake,fuel,gear,rpms,speedKmh,airTemp,roadTemp,clutch,velocity,accG,steerAngle,heading,pitch,roll,cgHeight,brakeTemp,carModel,track
2024-06-19 18:54:59.392161,-:--:---,-:--:---,-:--:---,0,1,0,0,0,1.553659200668335, ,3344,2,0,-13883.654296875,0,0,0,0,"[2.487832546234131, 0.6616128087043762, -2.638284206390381]",0.0,0.0,0.49994999170303345,0.0,29.999305725097656,2,754,6.472875595092773,20.0,28.0,0.6549500226974487,"[1.5591700077056885, -0.017659539356827736, -0.9014425277709961]","[-0.0033456231467425823, 0.0001230289344675839, 0.11920537054538727]",0.03834589570760727,-2.107600688934326,-0.016617873683571815,-0.015514801256358624,0.5271464586257935,"[20.0, 20.0, 20.0, 20.0]",abarth500,m608 - 2024 - alt 0
2024-06-19 18:54:59.492848,-:--:---,-:--:---,-:--:---,0,1,0,0,0,1.745579719543457, ,3377,2,0,-13986.6533203125,0,0,0,0,"[2.650785446166992, 0.6597651243209839, -2.732396364212036]",0.0,0.0,0.5077999830245972,0.0,29.999229431152344,2,811,6.859001159667969,20.0,28.0,0.6745499968528748,"[1.6535686254501343, -0.018827924504876137, -0.9534560441970825]","[-0.003807606641203165, 0.0012717342469841242, 0.10567284375429153]",0.03823695704340935,-2.106180191040039,-0.016525546088814735,-0.015471103601157665,0.5271420478820801,"[20.0, 20.0, 20.0, 20.0]",abarth500,m608 - 2024 - alt 0
2024-06-19 18:54:59.593054,-:--:---,-:--:---,-:--:---,0,1,0,0,0,1.9435393810272217, ,3411,2,0,-14089.458984375,0,0,0,0,"[2.823747396469116, 0.6577876210212708, -2.8319947719573975]",0.0,0.0,0.5214999914169312,0.0,29.999143600463867,2,860,7.26362419128418,20.0,28.0,0.7049499750137329,"[1.7523012161254883, -0.020123962312936783, -1.007233738899231]","[-0.004117649048566818, 0.0015088235959410667, 0.1036653071641922]",0.03758333623409271,-2.1046388149261475,-0.016474852338433266,-0.01540222018957138,0.5271223783493042,"[20.0, 20.0, 20.0, 20.0]",abarth500,m608 - 2024 - alt 0
2024-06-19 18:54:59.693701,-:--:---,-:--:---,-:--:---,0,1,0,0,0,2.152960777282715, ,3444,2,0,-14192.2373046875,0,0,0,0,"[3.0123672485351562, 0.6556182503700256, -2.9402451515197754]",0.0,0.0,0.524399995803833,0.0,29.999053955078125,2,893,7.661439418792725,20.0,28.0,0.7411999702453613,"[1.849144458770752, -0.021287044510245323, -1.0593373775482178]","[-0.004490384366363287, -7.25044374121353e-05, 0.1228858157992363]",0.03692971169948578,-2.103095531463623,-0.016465429216623306,-0.015367383137345314,0.5270938873291016,"[20.0, 20.0, 20.0, 20.0]",abarth500,m608 - 2024 - alt 0
2024-06-19 18:54:59.793923,-:--:---,-:--:---,-:--:---,0,1,0,0,0,2.3806381225585938, ,3478,2,0,-14295.294921875,0,0,0,0,"[3.2059667110443115, 0.6533915996551514, -3.0509796142578125]",0.0,0.0,0.5263500213623047,0.0,29.99895668029785,2,941,8.072301864624023,20.0,28.0,0.7784500122070312,"[1.9496437311172485, -0.0223543681204319, -1.1133577823638916]","[-0.0042852843180298805, -5.3243536967784166e-05, 0.12392829358577728]",0.03584033623337746,-2.1014533042907715,-0.016469771042466164,-0.01536259613931179,0.527066707611084,"[20.0, 20.0, 20.0, 20.0]",abarth500,m608 - 2024 - alt 0
2024-06-19 18:54:59.894608,-:--:---,-:--:---,-:--:---,0,1,0,0,0,2.5786032676696777, ,3511,2,0,-14382.2060546875,0,0,0,0,"[3.379175901412964, 0.6514076590538025, -3.1497929096221924]",0.0,0.0,0.5282999873161316,0.0,29.998855590820312,2,1008,8.471899032592773,20.0,28.0,0.8009999990463257,"[2.0476698875427246, -0.023438287898898125, -1.1671160459518433]","[-0.0018124777125194669, 0.0019210058962926269, 0.10238341987133026]",0.03224541246891022,-2.099855899810791,-0.01648012548685074,-0.015397759154438972,0.5270514488220215,"[20.0, 20.0, 20.0, 20.0]",abarth500,m608 - 2024 - alt 0
2024-06-19 18:54:59.994801,-:--:---,-:--:---,-:--:---,0,1,0,0,0,2.8215513229370117, ,3545,2,0,-14486.0341796875,0,0,0,0,"[3.5916953086853027, 0.6489822864532471, -3.2709553241729736]",0.0,0.0,0.5322499871253967,0.0,29.99874496459961,2,1065,8.882133483886719,20.0,28.0,0.867650032043457,"[2.145930290222168, -0.024442365393042564, -1.225175380706787]","[0.003339675720781088, 0.0021088120993226767, 0.10151417553424835]",0.02353043481707573,-2.098405122756958,-0.016489367932081223,-0.015597586520016193,0.5270463824272156,"[20.0, 20.0, 20.0, 20.0]",abarth500,m608 - 2024 - alt 0
2024-06-19 18:55:00.095488,-:--:---,-:--:---,-:--:---,0,1,0,0,0,3.083962917327881, ,3578,2,0,-14590.134765625,0,0,0,0,"[3.8210349082946777, 0.646371603012085, -3.402115821838379]",0.0,0.0,0.5478500127792358,0.0,29.998632431030273,2,1089,9.297514915466309,20.0,28.0,0.9725499749183655,"[2.242640256881714, -0.02541246823966503, -1.2862440347671509]","[0.004936144221574068, -0.0006562314229086041, 0.13606604933738708]",0.01481545902788639,-2.0974507331848145,-0.016430716961622238,-0.015882613137364388,0.5270458459854126,"[20.0, 20.0, 20.0, 20.0]",abarth500,m608 - 2024 - alt 0
2024-06-19 18:55:00.195686,-:--:---,-:--:---,-:--:---,0,1,0,0,0,3.3550174236297607, ,3612,2,0,-14693.580078125,0,0,0,0,"[4.065103054046631, 0.6435709595680237, -3.542330741882324]",0.0,0.0,0.5741999745368958,0.0,29.998506546020508,2,1138,9.92282485961914,20.0,28.0,1.0,"[2.389577865600586, -0.024826066568493843, -1.3750823736190796]","[0.002135528950020671, 0.00695041473954916, 0.01914786547422409]",0.011874155141413212,-2.0966601371765137,-0.01512675080448389,-0.01584779843688011,0.5270341038703918,"[20.0, 20.0, 20.0, 20.0]",abarth500,m608 - 2024 - alt 0
2024-06-19 18:55:00.296341,-:--:---,-:--:---,-:--:---,0,1,0,0,0,3.648897171020508, ,3645,2,0,-14797.044921875,0,0,0,0,"[4.3143157958984375, 0.6410516500473022, -3.685642719268799]",0.0,0.0,0.5927500128746033,0.0,29.998376846313477,2,1179,10.412517547607422,20.0,28.0,1.0,"[2.510443687438965, -0.027856897562742233, -1.4423856735229492]","[-0.002066231332719326, -0.007985931821167469, 0.108437180519104]",0.012200966477394104,-2.096036434173584,-0.015191641636192799,-0.015450957231223583,0.5273370146751404,"[20.0, 20.0, 20.0, 20.0]",abarth500,m608 - 2024 - alt 0
