momento gravacion prueba;2024-06-19 18:25:14.661514
automovil;abarth500
Nombre circuito;m608 - 2024 - alt 3
Nombre conductor=;Santiago Higuera
Momento (s);X(m);Y(m);Z(m);Vx(m/s);Vy(m/s);Vz(m/s);V_modulo(km/h);Presion acelerador (0-1);Presion freno (0-1);Presion embrague (0-1);Marcha;RPM motor;Posicion norm pista;giro volante (-360º, 360º);X_Num_Gs_vehiculo;Y_Num_Gs_vehiculo;Z_Num_Gs_vehiculo;X_velocidad_angular_coche_CG;Y_velocidad_angular_coche_CG;Z_velocidad_angular_coche_CG;X_normal_rueda_RR;Y_normal_rueda_RR;Z_normal_rueda_RR;X_normal_rueda_RL;Y_normal_rueda_RL;Z_normal_rueda_RL;X_normal_rueda_FR;Y_normal_rueda_FR;Z_normal_rueda_FR;X_normal_rueda_FL;Y_normal_rueda_FL;Z_normal_rueda_FL;X_Punto_contacto_rueda_RR;Y_Punto_contacto_rueda_RR;Z_Punto_contacto_rueda_RR;X_Punto_contacto_rueda_RL;Y_Punto_contacto_rueda_RL;Z_Punto_contacto_rueda_RL;X_Punto_contacto_rueda_FR;Y_Punto_contacto_rueda_FR;Z_Punto_contacto_rueda_FR;X_Punto_contacto_rueda_FL;Y_Punto_contacto_rueda_FL;Z_Punto_contacto_rueda_FL;FX_Vector_ruedas_RR;FY_Vector_ruedas_RR;FX_Vector_ruedas_RL;FY_Vector_ruedas_RL;FX_Vector_ruedas_FR;FY_Vector_ruedas_FR;FX_Vector_ruedas_FR;FY_Vector_ruedas_FR
1718814340.737681;117.3457;-0.6332;-70.3825;15.9369;-0.1788;-9.5029;66.783;0.666;0.0;1.0;4;2972.823;0.0;-0.0902;-0.0008;0.0008;0.173;-0.0009;-0.0004;-0.0;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;116.3871;-1.16;-69.0053;115.6704;-1.1393;-70.2059;118.3569;-1.1821;-70.1786;117.6376;-1.1613;-71.3835;-1;-1;-1;-1;-1;-1;-1;-1
1718814340.752065;117.537;-0.6353;-70.4966;15.9545;-0.179;-9.5132;66.8563;0.666;0.0;1.0;4;2976.1792;0.0;-0.0902;-0.0008;0.0008;0.1732;-0.0009;-0.0004;-0.0;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;116.5784;-1.1622;-69.1194;115.8617;-1.1414;-70.32;118.5482;-1.1843;-70.2927;117.8289;-1.1635;-71.4976;-1;-1;-1;-1;-1;-1;-1;-1
1718814340.769425;117.8245;-0.6386;-70.668;15.9808;-0.1793;-9.5288;66.9666;0.666;0.0;1.0;4;2981.2241;0.0;-0.0902;-0.0008;0.0008;0.1737;-0.0009;-0.0004;-0.0;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;116.8658;-1.1654;-69.2908;116.1491;-1.1447;-70.4914;118.8356;-1.1875;-70.464;118.1163;-1.1667;-71.6689;-1;-1;-1;-1;-1;-1;-1;-1
1718814340.783313;118.0644;-0.6412;-70.8111;16.0029;-0.1796;-9.5418;67.0586;0.666;0.0;1.0;4;2985.4387;0.0;-0.0902;-0.0007;0.0008;0.174;-0.0009;-0.0004;-0.0;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;117.1056;-1.1681;-69.4338;116.3889;-1.1474;-70.6344;119.0754;-1.1902;-70.607;118.3562;-1.1694;-71.8119;-1;-1;-1;-1;-1;-1;-1;-1
1718814340.797201;118.2566;-0.6434;-70.9257;16.0205;-0.1798;-9.5523;67.1324;0.666;0.0;1.0;4;2988.8093;0.0;-0.0902;-0.0008;0.0008;0.1743;-0.0009;-0.0004;-0.0;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;117.2977;-1.1702;-69.5483;116.581;-1.1495;-70.7489;119.2676;-1.1924;-70.7216;118.5483;-1.1716;-71.9265;-1;-1;-1;-1;-1;-1;-1;-1
1718814340.813073;118.5452;-0.6466;-71.0978;16.047;-0.1801;-9.5679;67.2433;0.666;0.0;1.0;4;2993.8879;0.0;-0.0902;-0.0009;0.0008;0.1746;-0.0009;-0.0004;-0.0;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;117.5863;-1.1735;-69.7204;116.8696;-1.1528;-70.921;119.5561;-1.1956;-70.8936;118.8369;-1.1748;-72.0985;-1;-1;-1;-1;-1;-1;-1;-1
1718814340.827457;118.7861;-0.6493;-71.2414;16.0692;-0.1803;-9.581;67.3359;0.666;0.0;1.0;4;2998.1304;0.0;-0.1353;-0.0006;0.0008;0.1751;-0.0009;-0.0004;0.0;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;117.8271;-1.1762;-69.864;117.1104;-1.1555;-71.0646;119.797;-1.1983;-71.0372;119.0777;-1.1775;-72.2421;-1;-1;-1;-1;-1;-1;-1;-1
1718814340.842337;118.9791;-0.6515;-71.3564;16.0869;-0.1805;-9.5916;67.4101;0.666;0.0;1.0;4;3001.5181;0.0;-0.1353;-0.0005;0.0008;0.1753;-0.0009;-0.0003;0.0001;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;118.02;-1.1784;-69.979;117.3034;-1.1576;-71.1796;119.9899;-1.2005;-71.1522;119.2707;-1.1797;-72.3572;-1;-1;-1;-1;-1;-1;-1;-1
1718814340.858705;119.2689;-0.6548;-71.5293;16.1136;-0.1808;-9.6074;67.5216;0.666;0.0;1.0;4;3006.5186;0.0;-0.1353;-0.0004;0.0008;0.1756;-0.0009;-0.0003;0.0001;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;118.3098;-1.1816;-70.1518;117.5931;-1.1609;-71.3524;120.2796;-1.2037;-71.325;119.5604;-1.1829;-72.5299;-1;-1;-1;-1;-1;-1;-1;-1
1718814340.872593;119.5108;-0.6575;-71.6735;16.1358;-0.181;-9.6206;67.6146;0.666;0.0;1.0;4;3010.6497;0.0;-0.1353;-0.0004;0.0008;0.1756;-0.0009;-0.0003;0.0002;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;118.5516;-1.1843;-70.296;117.835;-1.1636;-71.4966;120.5215;-1.2065;-71.4692;119.8023;-1.1857;-72.6741;-1;-1;-1;-1;-1;-1;-1;-1
1718814340.886481;119.7046;-0.6596;-71.789;16.1535;-0.1812;-9.6311;67.689;0.666;0.0;1.0;4;3013.9526;0.0;-0.1353;-0.0005;0.0008;0.1756;-0.0009;-0.0003;0.0002;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;118.7453;-1.1865;-70.4115;118.0287;-1.1658;-71.6121;120.7152;-1.2086;-71.5847;119.996;-1.1878;-72.7896;-1;-1;-1;-1;-1;-1;-1;-1
1718814340.903345;119.9956;-0.6629;-71.9625;16.1802;-0.1815;-9.6469;67.8005;0.666;0.0;1.0;4;3018.8867;0.0;-0.1353;-0.0005;0.0008;0.1756;-0.0008;-0.0002;0.0002;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;119.0363;-1.1898;-70.585;118.3196;-1.169;-71.7856;121.0062;-1.2119;-71.7582;120.2869;-1.1911;-72.9631;-1;-1;-1;-1;-1;-1;-1;-1
1718814340.917233;120.2385;-0.6656;-72.1074;16.2024;-0.1818;-9.6601;67.8935;0.666;0.0;1.0;4;3023.0115;0.0;-0.1353;-0.0005;0.0007;0.1755;-0.0007;-0.0002;0.0002;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;119.2791;-1.1925;-70.7298;118.5625;-1.1718;-71.9304;121.249;-1.2146;-71.9029;120.5298;-1.1938;-73.1079;-1;-1;-1;-1;-1;-1;-1;-1
1718814340.932113;120.4331;-0.6678;-72.2234;16.2201;-0.182;-9.6706;67.9678;0.666;0.0;1.0;4;3026.3088;0.0;-0.1353;-0.0005;0.0007;0.1754;-0.0007;-0.0002;0.0002;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;119.4736;-1.1947;-70.8458;118.757;-1.174;-72.0464;121.4435;-1.2168;-72.0189;120.7243;-1.196;-73.2239;-1;-1;-1;-1;-1;-1;-1;-1
1718814340.948977;120.7253;-0.6711;-72.3976;16.2468;-0.1823;-9.6864;68.0792;0.666;0.0;1.0;4;3031.2478;0.0;-0.1804;-0.0002;0.0007;0.1754;-0.0006;-0.0002;0.0002;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;119.7658;-1.198;-71.02;119.0491;-1.1772;-72.2206;121.7357;-1.2201;-72.1931;121.0165;-1.1993;-73.398;-1;-1;-1;-1;-1;-1;-1;-1
1718814340.962878;120.9692;-0.6738;-72.543;16.2689;-0.1825;-9.6997;68.1721;0.666;0.0;1.0;4;3035.3616;0.0;-0.1804;0.0;0.0007;0.1754;-0.0005;-0.0001;0.0003;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;120.0096;-1.2007;-71.1653;119.293;-1.18;-72.366;121.9795;-1.2228;-72.3385;121.2603;-1.202;-73.5434;-1;-1;-1;-1;-1;-1;-1;-1
1718814340.976753;121.1646;-0.676;-72.6595;16.2866;-0.1827;-9.7102;68.2464;0.666;0.0;1.0;4;3038.6511;0.0;-0.1804;-0.0;0.0007;0.1753;-0.0004;-0.0001;0.0003;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;120.2049;-1.2029;-71.2818;119.4883;-1.1822;-72.4824;122.1748;-1.225;-72.4549;121.4556;-1.2042;-73.6599;-1;-1;-1;-1;-1;-1;-1;-1
1718814340.993121;121.458;-0.6793;-72.8344;16.3132;-0.1831;-9.7261;68.3577;0.666;0.0;1.0;4;3043.5815;0.0;-0.1804;-0.0;0.0006;0.1752;-0.0003;-0.0;0.0003;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;120.4983;-1.2062;-71.4567;119.7817;-1.1855;-72.6573;122.4682;-1.2283;-72.6298;121.749;-1.2075;-73.8348;-1;-1;-1;-1;-1;-1;-1;-1
1718814341.007009;121.7029;-0.6821;-72.9805;16.3353;-0.1833;-9.7393;68.4505;0.666;0.0;1.0;4;3047.6841;0.0;-0.1804;-0.0;0.0006;0.1751;-0.0003;0.0;0.0003;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;120.7431;-1.2089;-71.6027;120.0265;-1.1882;-72.8033;122.713;-1.2311;-72.7758;121.9938;-1.2103;-73.9807;-1;-1;-1;-1;-1;-1;-1;-1
1718814341.021888;121.8991;-0.6843;-73.0974;16.353;-0.1835;-9.7499;68.5247;0.666;0.0;1.0;4;3050.9739;0.0;-0.1804;-0.0;0.0006;0.1751;-0.0002;0.0001;0.0003;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;120.9392;-1.2111;-71.7196;120.2226;-1.1904;-72.9202;122.9091;-1.2333;-72.8927;122.1899;-1.2125;-74.0977;-1;-1;-1;-1;-1;-1;-1;-1
1718814341.038256;122.1937;-0.6876;-73.2731;16.3795;-0.1839;-9.7657;68.636;0.666;0.0;1.0;4;3055.9084;0.0;-0.1804;-0.0;0.0006;0.1751;-0.0001;0.0001;0.0003;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;121.2337;-1.2144;-71.8952;120.5171;-1.1937;-73.0958;123.2037;-1.2366;-73.0683;122.4845;-1.2158;-74.2733;-1;-1;-1;-1;-1;-1;-1;-1
1718814341.052144;122.3904;-0.6898;-73.3903;16.3972;-0.1841;-9.7763;68.7101;0.666;0.0;1.0;4;3059.188;0.0;-0.1804;0.0;0.0006;0.1751;-0.0001;0.0001;0.0002;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;121.4304;-1.2166;-72.0124;120.7138;-1.1959;-73.213;123.4003;-1.2388;-73.1856;122.6811;-1.218;-74.3905;-1;-1;-1;-1;-1;-1;-1;-1
1718814341.066529;122.6366;-0.6926;-73.5371;16.4193;-0.1843;-9.7895;68.8028;0.667;0.0;1.0;4;3063.3008;0.0;-0.1804;0.0001;0.0006;0.175;-0.0;0.0001;0.0002;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;121.6765;-1.2194;-72.1592;120.9599;-1.1987;-73.3598;123.6464;-1.2415;-73.3323;122.9272;-1.2207;-74.5372;-1;-1;-1;-1;-1;-1;-1;-1
1718814341.082896;122.9324;-0.6959;-73.7135;16.4458;-0.1846;-9.8053;68.914;0.666;0.0;1.0;4;3068.2227;0.0;-0.1804;0.0001;0.0006;0.175;0.0;0.0001;0.0001;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;121.9722;-1.2227;-72.3355;121.2556;-1.202;-73.5361;123.9421;-1.2449;-73.5086;123.2229;-1.2241;-74.7136;-1;-1;-1;-1;-1;-1;-1;-1
1718814341.096784;123.1299;-0.6981;-73.8312;16.4635;-0.1849;-9.8159;68.9881;0.666;0.0;1.0;4;3071.5024;0.0;-0.1804;0.0001;0.0006;0.1749;0.0001;0.0002;0.0001;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;122.1696;-1.225;-72.4532;121.453;-1.2042;-73.6538;124.1396;-1.2471;-73.6263;123.4203;-1.2263;-74.8313;-1;-1;-1;-1;-1;-1;-1;-1
1718814341.112161;123.377;-0.7009;-73.9786;16.4856;-0.1851;-9.8291;69.0807;0.666;0.0;1.0;4;3075.5952;0.0;-0.1804;0.0001;0.0007;0.1748;0.0001;0.0002;0.0001;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;122.4167;-1.2277;-72.6005;121.7001;-1.207;-73.8011;124.3867;-1.2499;-73.7737;123.6674;-1.2291;-74.9786;-1;-1;-1;-1;-1;-1;-1;-1
1718814341.128032;123.674;-0.7042;-74.1557;16.512;-0.1854;-9.8449;69.1918;0.666;0.0;1.0;4;3080.5261;0.0;-0.1804;0.0002;0.0007;0.1748;0.0001;0.0002;0.0001;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;122.7137;-1.2311;-72.7775;121.9971;-1.2103;-73.9781;124.6836;-1.2532;-73.9507;123.9644;-1.2324;-75.1556;-1;-1;-1;-1;-1;-1;-1;-1
1718814341.142416;123.9219;-0.707;-74.3035;16.5341;-0.1857;-9.8581;69.2843;0.666;0.0;1.0;4;3084.6218;0.0;-0.1804;0.0002;0.0007;0.1747;0.0002;0.0002;0.0;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;122.9615;-1.2338;-72.9253;122.2449;-1.2131;-74.1259;124.9314;-1.256;-74.0985;124.2122;-1.2352;-75.3034;-1;-1;-1;-1;-1;-1;-1;-1
1718814341.156305;124.1205;-0.7092;-74.4218;16.5517;-0.1859;-9.8687;69.3583;0.667;0.0;1.0;4;3087.9104;0.0;-0.1804;0.0002;0.0007;0.1747;0.0002;0.0002;0.0;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;123.16;-1.2361;-73.0436;122.4434;-1.2153;-74.2442;125.1299;-1.2582;-74.2168;124.4107;-1.2374;-75.4217;-1;-1;-1;-1;-1;-1;-1;-1
1718814341.172672;124.4187;-0.7126;-74.5996;16.5782;-0.1862;-9.8845;69.4693;0.667;0.0;1.0;4;3092.8447;0.0;-0.1804;0.0002;0.0008;0.1746;0.0002;0.0002;0.0;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;123.4581;-1.2394;-73.2214;122.7415;-1.2187;-74.422;125.428;-1.2615;-74.3946;124.7088;-1.2407;-75.5995;-1;-1;-1;-1;-1;-1;-1;-1
1718814341.187056;124.6177;-0.7148;-74.7183;16.5958;-0.1863;-9.8951;69.5433;0.666;0.0;1.0;4;3096.1313;0.0;-0.2255;0.0004;0.0008;0.1746;0.0002;0.0002;0.0;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;123.6571;-1.2417;-73.34;122.9405;-1.2209;-74.5406;125.627;-1.2638;-74.5132;124.9078;-1.243;-75.7182;-1;-1;-1;-1;-1;-1;-1;-1
1718814341.202433;124.8669;-0.7176;-74.8669;16.6178;-0.1866;-9.9083;69.6357;0.666;0.0;1.0;4;3100.2156;0.0;-0.2255;0.0006;0.0008;0.1746;0.0002;0.0002;0.0001;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;123.9062;-1.2445;-73.4885;123.1896;-1.2237;-74.6891;125.8761;-1.2666;-74.6617;125.1569;-1.2458;-75.8667;-1;-1;-1;-1;-1;-1;-1;-1
1718814341.217808;125.1663;-0.721;-75.0454;16.6442;-0.1869;-9.9242;69.7466;0.667;0.0;1.0;4;3105.1328;0.0;-0.2255;0.0007;0.0008;0.1745;0.0002;0.0003;0.0002;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;124.2055;-1.2478;-73.667;123.4889;-1.2271;-74.8676;126.1754;-1.2699;-74.8402;125.4562;-1.2491;-76.0451;-1;-1;-1;-1;-1;-1;-1;-1
1718814341.231696;125.3661;-0.7232;-75.1646;16.6617;-0.1871;-9.9348;69.8205;0.666;0.0;1.0;4;3108.406;0.0;-0.2255;0.0007;0.0008;0.1744;0.0002;0.0003;0.0002;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;124.4053;-1.2501;-73.7861;123.6887;-1.2293;-74.9867;126.3752;-1.2722;-74.9594;125.656;-1.2514;-76.1643;-1;-1;-1;-1;-1;-1;-1;-1
1718814341.24608;125.6163;-0.726;-75.3137;16.6837;-0.1873;-9.948;69.9128;0.666;0.0;1.0;4;3112.5061;0.0;-0.2706;0.0008;0.0008;0.1743;0.0002;0.0004;0.0003;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;124.6554;-1.2529;-73.9352;123.9388;-1.2321;-75.1358;126.6253;-1.275;-75.1085;125.906;-1.2542;-76.3134;-1;-1;-1;-1;-1;-1;-1;-1
1718814341.262449;125.9168;-0.7294;-75.4929;16.71;-0.1876;-9.964;70.0236;0.667;0.0;1.0;4;3117.4338;0.0;-0.2706;0.0012;0.0008;0.1743;0.0002;0.0005;0.0004;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;124.9559;-1.2562;-74.1144;124.2393;-1.2355;-75.315;126.9258;-1.2784;-75.2877;126.2065;-1.2576;-76.4926;-1;-1;-1;-1;-1;-1;-1;-1
1718814341.276336;126.1175;-0.7316;-75.6126;16.7276;-0.1877;-9.9746;70.0974;0.667;0.0;1.0;4;3120.7344;0.0;-0.3157;0.0013;0.0008;0.1743;0.0002;0.0005;0.0005;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;125.1565;-1.2585;-74.234;124.4399;-1.2378;-75.4346;127.1264;-1.2806;-75.4073;126.4071;-1.2598;-76.6122;-1;-1;-1;-1;-1;-1;-1;-1
1718814341.29072;126.3686;-0.7345;-75.7623;16.7494;-0.188;-9.988;70.1897;0.667;0.0;1.0;4;3124.8337;0.0;-0.3157;0.0016;0.0008;0.1742;0.0001;0.0006;0.0006;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;125.4076;-1.2613;-74.3837;124.6909;-1.2406;-75.5843;127.3774;-1.2834;-75.557;126.6581;-1.2626;-76.7619;-1;-1;-1;-1;-1;-1;-1;-1
1718814341.307088;126.62;-0.7373;-75.9123;16.7713;-0.1882;-10.0013;70.282;0.667;0.0;1.0;4;3128.9292;0.0;-0.3157;0.0015;0.0008;0.1742;0.0001;0.0007;0.0006;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;125.659;-1.2641;-74.5336;124.9423;-1.2434;-75.7342;127.6288;-1.2863;-75.7069;126.9095;-1.2655;-76.9118;-1;-1;-1;-1;-1;-1;-1;-1
1718814341.321472;126.8718;-0.7401;-76.0624;16.7932;-0.1884;-10.0146;70.3743;0.667;0.0;1.0;4;3133.03;0.0;-0.3157;0.0016;0.0008;0.1742;0.0001;0.0008;0.0006;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;125.9107;-1.267;-74.6837;125.194;-1.2462;-75.8843;127.8805;-1.2891;-75.857;127.1612;-1.2683;-77.0619;-1;-1;-1;-1;-1;-1;-1;-1
1718814341.335856;127.1239;-0.7429;-76.2127;16.8151;-0.1887;-10.028;70.4665;0.667;0.0;1.0;4;3137.1255;0.0;-0.3157;0.0016;0.0008;0.1741;0.0001;0.0009;0.0006;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;126.1627;-1.2698;-74.834;125.446;-1.2491;-76.0346;128.1326;-1.2919;-76.0073;127.4132;-1.2711;-77.2122;-1;-1;-1;-1;-1;-1;-1;-1
1718814341.352224;127.4269;-0.7463;-76.3934;16.8413;-0.1889;-10.0439;70.5771;0.667;0.0;1.0;4;3142.0344;0.0;-0.3157;0.0016;0.0008;0.1741;0.0001;0.0009;0.0005;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;126.4656;-1.2732;-75.0146;125.7489;-1.2525;-76.2151;128.4354;-1.2953;-76.188;127.7161;-1.2745;-77.3928;-1;-1;-1;-1;-1;-1;-1;-1
1718814341.366608;127.6291;-0.7486;-76.514;16.8588;-0.1891;-10.0546;70.6509;0.667;0.0;1.0;4;3145.3054;0.0;-0.3157;0.0017;0.0008;0.174;0.0001;0.001;0.0005;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;126.6678;-1.2755;-75.1352;125.9511;-1.2547;-76.3357;128.6376;-1.2976;-76.3086;127.9182;-1.2768;-77.5134;-1;-1;-1;-1;-1;-1;-1;-1
1718814341.380992;127.8822;-0.7514;-76.665;16.8807;-0.1893;-10.068;70.743;0.667;0.0;1.0;4;3149.4031;0.0;-0.3157;0.0017;0.0008;0.174;0.0;0.001;0.0004;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;126.9208;-1.2783;-75.2861;126.2041;-1.2576;-76.4866;128.8906;-1.3004;-76.4595;128.1712;-1.2796;-77.6643;-1;-1;-1;-1;-1;-1;-1;-1
1718814341.39736;128.1356;-0.7543;-76.8161;16.9025;-0.1896;-10.0813;70.8352;0.667;0.0;1.0;4;3153.53;0.0;-0.3157;0.0018;0.0008;0.1741;0.0;0.0011;0.0004;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;127.1742;-1.2811;-75.4371;126.4574;-1.2604;-76.6377;129.144;-1.3033;-76.6106;128.4245;-1.2825;-77.8154;-1;-1;-1;-1;-1;-1;-1;-1
1718814341.411248;128.3893;-0.7571;-76.9674;16.9243;-0.1898;-10.0947;70.9273;0.6689;0.0;1.0;4;3157.6221;0.0;-0.3157;0.0019;0.0008;0.174;0.0;0.0011;0.0003;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;127.4279;-1.284;-75.5884;126.7111;-1.2633;-76.7889;129.3976;-1.3061;-76.7619;128.6782;-1.2853;-77.9667;-1;-1;-1;-1;-1;-1;-1;-1
1718814341.425632;128.6434;-0.76;-77.119;16.9462;-0.1901;-10.108;71.0194;0.6689;0.0;1.0;4;3161.7593;0.0;-0.3157;0.0019;0.0008;0.174;0.0;0.0011;0.0003;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;127.6819;-1.2868;-75.7399;126.9651;-1.2661;-76.9404;129.6516;-1.309;-76.9134;128.9322;-1.2882;-78.1182;-1;-1;-1;-1;-1;-1;-1;-1
1718814341.442;128.8978;-0.7628;-77.2707;16.968;-0.1903;-10.1214;71.1116;0.667;0.0;1.0;4;3165.8418;0.0;-0.3157;0.002;0.0007;0.174;-0.0;0.0011;0.0002;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;127.9363;-1.2897;-75.8916;127.2194;-1.269;-77.0921;129.906;-1.3118;-77.0652;129.1865;-1.291;-78.2699;-1;-1;-1;-1;-1;-1;-1;-1
1718814341.457376;129.1525;-0.7657;-77.4227;16.9898;-0.1905;-10.1348;71.2037;0.6679;0.0;1.0;4;3169.8992;0.0;-0.3157;0.002;0.0007;0.1739;-0.0;0.0011;0.0002;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;128.1909;-1.2926;-76.0435;127.4741;-1.2718;-77.244;130.1606;-1.3147;-77.2171;129.4411;-1.2939;-78.4219;-1;-1;-1;-1;-1;-1;-1;-1
1718814341.471761;129.4075;-0.7685;-77.5748;17.0116;-0.1908;-10.1482;71.2958;0.667;0.0;1.0;4;3173.9822;0.0;-0.3157;0.0021;0.0007;0.1738;-0.0;0.0012;0.0002;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;128.4459;-1.2954;-76.1956;127.729;-1.2747;-77.396;130.4156;-1.3175;-77.3692;129.6961;-1.2967;-78.574;-1;-1;-1;-1;-1;-1;-1;-1
1718814341.487632;129.714;-0.772;-77.7576;17.0378;-0.1911;-10.1642;71.4062;0.667;0.0;1.0;4;3178.8572;0.0;-0.3157;0.0021;0.0007;0.1737;-0.0;0.0012;0.0001;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;0.0159;0.9998;0.0078;128.7524;-1.2989;-76.3784;128.0355;-1.2781;-77.5788;130.722;-1.321;-77.552;130.0025;-1.3002;-78.7568;-1;-1;-1;-1;-1;-1;-1;-1
